cluster,bio3,bio15,bio1,bio2,bio7,bio12,gsl,bio4,bio8,bio5,bio10,bio11,bio19,bio9,bio13,bio16,bio18,bio14,bio17,bio6,lat,lon,td_mean,td_std,agbd,mean_abd,std_abd,score,bw,fold_1000km
0,0.3589999914169312,52.400000000000006,19.750000000000057,13.3,37.1,106.2,37.0,882.5,11.150000000000034,38.950000000000045,31.250000000000057,8.650000000000034,45.0,24.250000000000057,19.200000000000003,45.2,17.7,1.9000000000000001,11.8,1.8500000000000227,36.52069393840001,-116.49597247620001,,,0.0,,,,,69
0,0.4260000228881836,117.80000000000001,27.55000000000001,15.600000000000001,36.5,46.300000000000004,8.0,769.5,23.450000000000045,44.650000000000034,36.55000000000007,17.05000000000001,18.1,36.55000000000007,16.1,30.0,0.6000000000000001,0.0,0.6000000000000001,8.150000000000034,22.52069399440001,49.3790268603,,,0.0,,,,,8
0,0.11100000143051147,60.7,-15.649999999999977,5.2,46.7,351.20000000000005,39.0,1479.4,2.650000000000034,10.450000000000045,4.050000000000011,-33.24999999999997,29.400000000000002,-33.24999999999997,59.7,161.3,144.5,7.6000000000000005,29.400000000000002,-36.24999999999997,72.83736045980001,-87.45430592570001,,,0.0,,,,,25
0,0.12400000095367432,64.10000000000001,-13.649999999999977,6.4,51.5,453.5,59.0,1539.6000000000001,5.850000000000023,15.050000000000011,6.550000000000011,-32.14999999999998,41.800000000000004,-32.14999999999998,84.60000000000001,228.5,190.3,11.5,41.800000000000004,-36.44999999999996,65.8873604876,-94.71263923000001,,,0.0,,,,,43
0,0.525,97.10000000000001,31.450000000000045,11.700000000000001,22.3,171.8,20.0,391.8,35.25000000000006,42.650000000000034,36.150000000000034,26.450000000000045,12.9,26.650000000000034,48.2,101.10000000000001,48.300000000000004,2.3000000000000003,10.3,20.350000000000023,11.52902737170001,41.962360223299996,,,0.0,,,,,8
0,0.5510000228881836,131.8,29.150000000000034,13.100000000000001,23.700000000000003,576.6,126.0,282.7,28.150000000000034,40.75000000000006,32.950000000000045,25.850000000000023,0.0,25.850000000000023,189.4,434.1,45.800000000000004,0.0,0.0,17.05000000000001,12.83736069980001,3.8790270422999953,,,0.0,,,,,28
0,0.49699997901916504,159.20000000000002,29.05000000000001,14.5,29.1,88.9,9.0,526.6,33.150000000000034,41.450000000000045,34.450000000000045,21.250000000000057,0.7000000000000001,23.250000000000057,37.0,76.80000000000001,36.4,0.1,0.6000000000000001,12.350000000000023,17.34569401510001,2.5706937141999973,,,0.0,,,,,28
0,0.29900000095367435,82.9,16.850000000000023,11.200000000000001,37.6,592.7,246.0,954.5,4.9500000000000455,37.05000000000007,29.450000000000045,4.9500000000000455,313.6,28.950000000000045,110.10000000000001,313.6,7.6000000000000005,0.7000000000000001,5.1000000000000005,-0.5499999999999545,37.70402726700001,38.3873602376,,,0.0,,,,,44
0,0.3900000095367432,64.7,17.05000000000001,14.100000000000001,36.0,205.8,54.0,810.6,12.550000000000011,33.650000000000034,26.650000000000034,5.9500000000000455,49.900000000000006,17.250000000000057,39.1,77.9,71.9,4.4,14.9,-2.349999999999966,30.90402729420001,68.4040267842,,,0.0,,,,,2
0,0.35999999046325687,80.30000000000001,21.250000000000057,13.4,37.1,60.7,21.0,893.6,9.450000000000045,39.150000000000034,32.150000000000034,9.450000000000045,28.900000000000002,32.150000000000034,10.9,28.900000000000002,0.1,0.0,0.1,2.0500000000000114,30.90402729420001,40.8040268946,,,0.0,,,,,44
0,0.5019999980926514,58.1,24.450000000000045,12.4,24.6,47.400000000000006,3.0,365.40000000000003,23.150000000000034,36.05000000000007,28.55000000000001,19.150000000000034,6.7,19.950000000000045,7.800000000000001,19.5,11.200000000000001,0.7000000000000001,3.5,11.450000000000045,17.295694015300008,53.712360176299995,,,0.0,,,,,8
0,0.5440000057220459,72.5,20.150000000000034,15.200000000000001,28.0,99.10000000000001,14.0,499.8,25.850000000000023,33.950000000000045,26.05000000000001,13.250000000000057,7.5,14.850000000000023,18.900000000000002,50.7,42.1,1.9000000000000001,7.1000000000000005,5.9500000000000455,-28.220972469300005,18.879026982299997,,,0.0,,,,,57
0,0.4480000019073487,94.0,21.250000000000057,12.0,26.8,41.2,14.0,560.2,13.650000000000034,34.35000000000002,27.55000000000001,13.650000000000034,24.900000000000002,27.55000000000001,10.5,24.900000000000002,0.4,0.1,0.4,7.550000000000011,29.70402729900001,19.470693646599997,,,0.0,,,,,31
0,0.428000020980835,68.60000000000001,20.05000000000001,12.600000000000001,29.400000000000002,97.5,34.0,626.3000000000001,12.750000000000057,35.150000000000034,27.750000000000057,11.850000000000023,40.800000000000004,27.750000000000057,17.2,42.7,2.5,0.5,2.5,5.750000000000057,31.645693957900008,13.729027002899997,,,0.0,,,,,75
0,0.12100000381469728,61.800000000000004,-13.749999999999943,6.300000000000001,52.1,435.8,60.0,1565.9,6.150000000000034,15.350000000000023,6.750000000000057,-32.549999999999955,42.6,-32.549999999999955,81.7,214.20000000000002,180.9,12.0,42.6,-36.74999999999997,66.27069381940001,-94.98763922890001,,,0.0,,,,,43
0,0.24500000476837158,46.1,11.650000000000034,10.700000000000001,43.7,127.7,56.0,1253.3000000000002,12.950000000000045,34.35000000000002,27.650000000000034,-4.649999999999977,38.800000000000004,25.05000000000001,16.7,47.2,16.400000000000002,2.6,10.200000000000001,-9.349999999999966,44.22069390760001,64.24569346749999,,,0.0,,,,,34
0,0.1190000057220459,63.800000000000004,-15.649999999999977,5.4,45.2,370.5,27.0,1399.7,2.150000000000034,10.150000000000034,3.150000000000034,-31.94999999999996,34.1,-31.94999999999996,66.3,179.5,160.5,9.9,33.6,-35.049999999999955,71.0873604668,-94.07097256590001,,,0.0,,,,,25
0,0.428000020980835,102.30000000000001,22.150000000000034,14.700000000000001,34.300000000000004,6.0,0.0,748.6,12.650000000000034,37.05000000000007,30.250000000000057,11.550000000000011,2.2,29.350000000000023,1.9000000000000001,2.4000000000000004,0.8,0.0,0.5,2.750000000000057,23.312360657900008,12.070693676199994,,,0.0,,,,,75
0,0.42300000190734866,89.10000000000001,20.650000000000034,10.200000000000001,24.1,157.0,65.0,515.9,13.750000000000057,32.55000000000001,26.850000000000023,13.750000000000057,86.9,26.55000000000001,37.6,86.9,7.6000000000000005,0.30000000000000004,1.6,8.450000000000045,31.04569396030001,16.545693658299996,,,0.0,,,,,75
0,0.5460000038146973,140.8,29.250000000000057,13.3,24.400000000000002,468.20000000000005,97.0,317.3,29.05000000000001,40.35000000000002,33.35000000000002,24.850000000000023,0.0,25.250000000000057,167.0,366.70000000000005,91.80000000000001,0.0,0.0,15.950000000000045,13.52902736370001,2.887360379599997,,,0.0,,,,,28
0,0.12799999713897706,48.0,-16.349999999999966,5.300000000000001,41.2,342.5,17.0,1384.1000000000001,1.4500000000000455,6.550000000000011,2.4500000000000455,-31.94999999999996,49.0,-31.94999999999996,52.900000000000006,148.1,133.9,16.0,49.0,-34.64999999999998,76.1623604465,107.3206932952,,,0.0,,,,,24
0,0.2819999933242798,12.9,5.850000000000023,1.8,6.300000000000001,5152.1,365.0,155.5,8.050000000000011,9.250000000000057,8.050000000000011,4.050000000000011,1142.0,4.050000000000011,537.8000000000001,1452.3000000000002,1452.3000000000002,330.40000000000003,1093.5,2.9500000000000455,-52.2376390399,-74.85430597610001,,,0.0,,,,,81
0,0.12000000476837158,65.7,-13.349999999999966,5.5,46.1,257.2,68.0,1454.0,4.850000000000023,12.250000000000057,5.850000000000023,-30.44999999999996,28.3,-30.44999999999996,47.900000000000006,130.0,118.80000000000001,8.9,28.3,-33.849999999999966,69.1540271412,-107.47930584560001,,,0.0,,,,,102
0,0.46399998664855957,130.6,26.650000000000034,13.3,28.6,47.1,4.0,557.2,32.450000000000045,39.25000000000006,32.950000000000045,18.850000000000023,5.0,27.05000000000001,16.400000000000002,34.1,21.900000000000002,0.6000000000000001,2.5,10.650000000000034,19.40402734020001,-10.920972898500008,,,0.0,,,,,4
0,0.3210000038146973,83.10000000000001,21.350000000000023,11.9,37.1,132.8,60.0,931.2,10.950000000000045,40.35000000000002,32.950000000000045,9.150000000000034,64.4,32.950000000000045,21.900000000000002,65.2,0.30000000000000004,0.0,0.30000000000000004,3.250000000000057,34.21236061430001,41.8456935571,,,0.0,,,,,44
0,0.45100002288818364,63.7,26.55000000000001,15.200000000000001,33.7,24.200000000000003,0.0,683.5,31.350000000000023,40.85000000000002,34.35000000000002,17.05000000000001,2.2,17.05000000000001,4.7,10.100000000000001,9.4,0.5,2.2,7.150000000000034,22.67902732710001,4.4790270398999965,,,0.0,,,,,28
0,0.40799999237060547,35.1,20.950000000000045,12.100000000000001,29.6,164.4,37.0,623.0,28.750000000000057,35.950000000000045,28.750000000000057,12.750000000000057,32.0,14.550000000000011,23.8,62.5,62.5,6.800000000000001,28.5,6.350000000000023,-29.729305796600002,137.7290265069,,,0.0,,,,,14
0,0.38499999046325684,103.9,-6.0499999999999545,13.0,33.7,328.70000000000005,79.0,791.8000000000001,4.250000000000057,9.950000000000045,4.250000000000057,-15.749999999999943,11.200000000000001,-15.349999999999966,80.60000000000001,213.4,213.4,2.4000000000000004,8.9,-23.74999999999997,35.68736060840001,92.4790266879,,,0.0,,,,,15
0,0.12699999809265136,63.300000000000004,-10.449999999999989,6.300000000000001,49.900000000000006,410.20000000000005,88.0,1516.5,8.150000000000034,16.850000000000023,9.650000000000034,-28.74999999999997,43.2,-27.94999999999996,78.60000000000001,200.9,179.60000000000002,12.100000000000001,41.7,-33.049999999999955,66.10402715340001,-112.50430582550001,,,0.0,,,,,102
0,0.2680000066757202,111.80000000000001,13.550000000000011,12.600000000000001,47.0,41.7,5.0,1280.0,28.950000000000045,36.05000000000007,28.950000000000045,-3.849999999999966,3.1,-3.849999999999966,14.3,27.8,27.8,0.7000000000000001,3.1,-10.949999999999989,39.30402726060001,88.8040267026,,,0.0,,,,,15
0,0.28299999237060547,121.10000000000001,0.7500000000000568,13.100000000000001,46.1,119.80000000000001,30.0,1318.6000000000001,16.650000000000034,22.05000000000001,16.650000000000034,-17.049999999999955,3.5,-17.049999999999955,37.2,89.9,89.9,0.9,3.5,-24.049999999999955,49.579027219500006,90.22902669690001,,,0.0,,,,,48
0,0.1,59.800000000000004,-14.649999999999977,3.5,35.4,274.7,0.0,1258.3000000000002,0.5500000000000114,3.4500000000000455,1.2500000000000568,-29.549999999999955,31.6,-29.349999999999966,49.7,131.3,122.5,8.700000000000001,30.0,-31.94999999999996,75.92069378080001,139.5540264996,,,0.0,,,,,10
0,0.3279999971389771,86.30000000000001,13.750000000000057,12.0,36.6,312.70000000000005,145.0,889.5,7.750000000000057,31.950000000000045,25.150000000000034,2.150000000000034,126.10000000000001,23.850000000000023,71.8,168.5,7.300000000000001,1.2000000000000002,5.6000000000000005,-4.649999999999977,35.92069394080001,59.16236015449999,,,0.0,,,,,2
0,0.40799999237060547,86.4,25.55000000000001,14.4,35.2,27.400000000000002,1.0,707.1,31.55000000000001,43.35000000000002,34.75000000000006,16.450000000000045,5.5,27.950000000000045,6.0,16.7,11.700000000000001,0.5,1.6,8.150000000000034,24.82902731850001,-8.620972907700008,,,0.0,,,,,4
0,0.3930000066757202,79.9,19.55000000000001,13.5,34.300000000000004,72.8,27.0,783.8000000000001,9.050000000000011,36.75000000000006,28.850000000000023,9.050000000000011,35.4,28.850000000000023,13.100000000000001,35.4,0.1,0.0,0.1,2.4500000000000455,31.91236062350001,37.7790269067,,,0.0,,,,,44
0,0.5349999904632569,152.9,29.950000000000045,14.100000000000001,26.400000000000002,262.5,36.0,382.90000000000003,31.250000000000057,41.25000000000006,34.35000000000002,24.250000000000057,0.2,24.250000000000057,104.30000000000001,223.60000000000002,33.300000000000004,0.0,0.2,14.850000000000023,15.437360689400009,0.47069372259999653,,,0.0,,,,,28
0,0.3869999885559082,55.5,22.05000000000001,13.3,34.300000000000004,29.400000000000002,5.0,799.6,22.350000000000023,37.450000000000045,31.650000000000034,11.250000000000057,8.9,31.650000000000034,4.2,11.100000000000001,1.7000000000000002,0.1,1.7000000000000002,3.150000000000034,28.570693970200008,10.054027017599992,,,0.0,,,,,75
0,0.45500001907348636,213.4,22.750000000000057,13.200000000000001,29.0,30.1,4.0,622.1,29.05000000000001,35.35000000000002,29.450000000000045,14.050000000000011,0.5,18.350000000000023,18.8,28.400000000000002,26.900000000000002,0.0,0.1,6.350000000000023,17.062360682900007,23.787360295999996,,,0.0,,,,,23
0,0.12400000095367432,23.5,-10.849999999999966,4.4,35.2,641.3000000000001,6.0,1161.1000000000001,-0.44999999999998863,7.650000000000034,4.250000000000057,-24.44999999999996,188.20000000000002,-7.0499999999999545,70.4,197.9,186.20000000000002,33.7,112.0,-27.549999999999955,72.4206937948,81.10402673339999,,,0.0,,,,,33
0,0.3460000038146973,102.0,18.150000000000034,12.600000000000001,36.300000000000004,107.7,45.0,876.6,8.350000000000023,35.35000000000002,29.250000000000057,6.650000000000034,61.1,27.950000000000045,25.400000000000002,62.7,1.1,0.1,0.8,-0.9499999999999886,31.40402729220001,54.5706935062,,,0.0,,,,,2
0,0.4369999885559082,96.2,22.350000000000023,13.0,29.8,1.8,0.0,659.8000000000001,14.650000000000034,35.450000000000045,29.850000000000023,13.150000000000034,0.7000000000000001,29.850000000000023,0.5,1.0,0.0,0.0,0.0,5.650000000000034,25.837360647800008,31.3206935992,,,0.0,,,,,31
0,0.5380000114440918,85.9,27.150000000000034,14.9,27.700000000000003,49.800000000000004,5.0,452.3,32.650000000000034,39.85000000000002,32.650000000000034,21.150000000000034,6.300000000000001,21.55000000000001,10.600000000000001,26.400000000000002,26.400000000000002,0.30000000000000004,1.8,12.150000000000034,16.03736068700001,50.1040268574,,,0.0,,,,,8
0,0.28099999427795413,89.9,12.950000000000045,12.8,45.7,37.1,3.0,1215.3,25.650000000000034,33.55000000000001,27.05000000000001,-3.749999999999943,2.7,2.9500000000000455,8.5,22.200000000000003,21.0,0.4,2.2,-12.149999999999977,37.82069393320001,81.4373600654,,,0.0,,,,,15
0,0.4179999828338623,42.400000000000006,21.150000000000034,12.200000000000001,29.200000000000003,155.20000000000002,34.0,608.4,28.750000000000057,36.05000000000007,28.750000000000057,13.050000000000011,26.5,14.950000000000045,24.700000000000003,62.0,62.0,6.2,24.1,6.850000000000023,-29.029305799400007,136.0040265138,,,0.0,,,,,14
0,0.3200000047683716,28.6,11.550000000000011,11.9,37.300000000000004,148.8,52.0,906.1,10.450000000000045,31.55000000000001,23.450000000000045,0.1500000000000341,38.400000000000006,23.05000000000001,19.200000000000003,52.300000000000004,28.5,7.0,25.5,-5.749999999999943,38.60402726340001,-117.94597247040002,,,0.0,,,,,69
0,0.43200001716613773,48.800000000000004,22.350000000000023,13.600000000000001,31.5,161.4,29.0,635.6,30.250000000000057,37.85000000000002,30.250000000000057,13.850000000000023,26.6,16.05000000000001,29.8,68.5,68.5,6.800000000000001,24.6,6.350000000000023,-27.270972473100002,136.4956931785,,,0.0,,,,,14
0,0.13799999952316286,57.800000000000004,-11.549999999999955,7.300000000000001,52.800000000000004,411.70000000000005,78.0,1558.6000000000001,7.850000000000023,17.05000000000001,8.650000000000034,-30.74999999999997,39.2,-30.149999999999977,67.3,192.10000000000002,173.3,10.9,38.900000000000006,-35.74999999999997,64.0706938282,-90.72097257930001,,,0.0,,,,,43
0,0.2710000038146973,49.400000000000006,12.850000000000023,11.700000000000001,43.2,171.5,77.0,1183.4,13.850000000000023,35.05000000000007,27.950000000000045,-2.6499999999999773,54.900000000000006,25.650000000000034,22.0,64.0,19.8,2.8000000000000003,13.4,-8.149999999999977,43.79569390930001,67.0206934564,,,0.0,,,,,34
0,0.5639999866485595,92.60000000000001,21.05000000000001,16.400000000000002,29.0,85.7,9.0,470.6,26.350000000000023,35.150000000000034,26.450000000000045,14.450000000000045,3.4000000000000004,14.450000000000045,19.900000000000002,50.6,35.800000000000004,1.0,3.4000000000000004,6.150000000000034,-27.237639139900004,17.579026987499994,,,0.0,,,,,57
0,0.26099998950958253,37.1,4.250000000000057,13.200000000000001,50.6,202.10000000000002,68.0,1434.1000000000001,21.450000000000045,28.05000000000001,21.450000000000045,-15.349999999999966,32.0,-11.649999999999977,31.1,74.3,74.3,7.4,28.5,-22.549999999999955,46.28736056600001,90.0873600308,,,0.0,,,,,48
0,0.4179999828338623,18.0,19.05000000000001,10.9,26.0,189.0,57.0,532.0,25.850000000000023,32.950000000000045,25.850000000000023,12.050000000000011,46.300000000000004,19.150000000000034,20.8,56.1,56.1,8.9,37.6,6.9500000000000455,-31.3209724569,136.3290265125,,,0.0,,,,,14
0,0.44699997901916505,121.60000000000001,27.350000000000023,13.100000000000001,29.3,52.300000000000004,5.0,568.5,32.150000000000034,40.55000000000007,34.05000000000007,19.55000000000001,5.6000000000000005,27.250000000000057,17.6,36.9,19.900000000000002,0.5,1.7000000000000002,11.250000000000057,20.595694002100007,-12.562639558600008,,,0.0,,,,,4
0,0.42500000000000004,22.900000000000002,18.55000000000001,11.700000000000001,27.5,219.5,64.0,578.1,21.950000000000045,32.950000000000045,25.950000000000045,11.050000000000011,49.400000000000006,18.250000000000057,25.400000000000002,66.9,66.5,9.200000000000001,46.300000000000004,5.4500000000000455,-31.904305787900004,141.9290264901,,,0.0,,,,,14
0,0.2759999990463257,68.0,13.550000000000011,11.9,42.900000000000006,96.10000000000001,20.0,1139.9,27.05000000000001,33.75000000000006,27.05000000000001,-2.249999999999943,7.9,-0.8499999999999659,16.8,47.0,47.0,1.8,6.1000000000000005,-9.149999999999977,39.287360594000006,76.7956934173,,,0.0,,,,,85
0,0.12000000476837158,65.0,-14.849999999999966,5.5,45.7,231.70000000000002,57.0,1447.6000000000001,2.9500000000000455,11.250000000000057,4.850000000000023,-31.349999999999966,27.5,-31.049999999999955,47.0,116.4,105.10000000000001,8.8,26.6,-34.44999999999996,73.01236045910001,-118.58763913450002,,,0.0,,,,,102
0,0.2700000047683716,76.2,7.250000000000057,11.5,42.800000000000004,78.7,19.0,1200.6000000000001,22.05000000000001,28.450000000000045,22.05000000000001,-8.749999999999943,5.1000000000000005,-8.749999999999943,17.0,43.2,43.2,1.5,5.1000000000000005,-14.349999999999966,44.26236057410001,92.6373600206,,,0.0,,,,,48
0,0.5139999866485596,100.0,25.350000000000023,15.8,30.700000000000003,47.5,5.0,575.4,26.750000000000057,38.75000000000006,32.35000000000002,17.750000000000057,7.9,31.650000000000034,13.200000000000001,27.3,7.300000000000001,0.0,4.9,8.050000000000011,17.770694013400007,44.779026878699995,,,0.0,,,,,8
0,0.3990000009536743,68.9,20.850000000000023,13.100000000000001,32.800000000000004,199.5,49.0,728.9000000000001,29.250000000000057,35.950000000000045,29.250000000000057,10.850000000000023,66.2,20.850000000000023,41.900000000000006,76.0,76.0,3.1,11.9,3.150000000000034,27.37902730830001,65.3623601297,,,0.0,,,,,2
0,0.40799999237060547,94.80000000000001,22.850000000000023,14.100000000000001,34.4,46.6,11.0,676.8000000000001,18.750000000000057,41.25000000000006,31.850000000000023,14.250000000000057,19.3,28.750000000000057,12.600000000000001,21.6,5.6000000000000005,0.30000000000000004,1.4000000000000001,6.850000000000023,28.10402730540001,-8.287639575700005,,,0.0,,,,,4
0,0.12000000476837158,38.800000000000004,-9.949999999999989,5.0,41.800000000000004,569.2,49.0,1260.9,1.0500000000000114,11.050000000000011,5.4500000000000455,-26.549999999999955,74.4,-26.549999999999955,81.2,216.70000000000002,185.5,22.900000000000002,74.4,-30.74999999999997,64.77902715870002,-77.97097263030001,,,0.0,,,,,50
0,0.322000002861023,83.2,22.750000000000057,12.8,39.800000000000004,265.1,119.0,1005.0,11.450000000000045,43.35000000000002,35.55000000000007,9.850000000000023,130.4,35.55000000000007,48.300000000000004,131.1,0.4,0.0,0.4,3.5500000000000114,35.10402727740001,43.920693548799996,,,0.0,,,,,45
0,0.33499999046325685,114.2,19.150000000000034,12.600000000000001,37.6,237.9,106.0,934.2,8.650000000000034,37.75000000000006,31.05000000000001,6.850000000000023,127.5,24.950000000000045,67.7,163.70000000000002,6.0,0.1,2.4000000000000004,0.1500000000000341,31.86236062370001,65.3873601296,,,0.0,,,,,2
0,0.4949999809265137,211.20000000000002,26.05000000000001,15.0,30.3,23.8,2.0,584.1,31.350000000000023,39.05000000000007,32.05000000000001,17.750000000000057,0.1,18.350000000000023,15.0,22.3,6.5,0.0,0.0,8.750000000000057,17.837360679800007,21.737360304199996,,,0.0,,,,,23
0,0.5139999866485596,196.3,26.950000000000045,13.8,26.900000000000002,79.5,10.0,481.40000000000003,30.350000000000023,38.650000000000034,31.750000000000057,19.950000000000045,0.2,20.55000000000001,44.2,74.60000000000001,27.700000000000003,0.0,0.1,11.750000000000057,16.612360684700008,22.187360302399995,,,0.0,,,,,23
0,0.12000000476837158,72.7,-14.849999999999966,6.0,50.2,261.5,65.0,1563.7,5.050000000000011,14.150000000000034,6.350000000000023,-32.74999999999997,23.700000000000003,-32.74999999999997,53.800000000000004,138.70000000000002,130.1,7.5,23.700000000000003,-36.049999999999955,70.45402713600001,-105.94597251840001,,,0.0,,,,,102
0,0.7139999866485596,122.10000000000001,20.55000000000001,14.3,20.0,171.20000000000002,27.0,177.70000000000002,21.650000000000034,30.650000000000034,21.950000000000045,17.650000000000034,0.30000000000000004,17.650000000000034,50.300000000000004,125.5,115.30000000000001,0.0,0.30000000000000004,10.650000000000034,-19.59597250379999,13.712360336299994,,,0.0,,,,,82
0,0.35199999809265137,91.0,4.9500000000000455,12.3,35.1,783.9000000000001,104.0,812.2,-0.14999999999997726,22.450000000000045,15.250000000000057,-5.949999999999989,328.8,13.850000000000023,180.3,436.90000000000003,7.6000000000000005,0.4,4.3,-12.649999999999977,35.45402727600001,63.8956934689,,,0.0,,,,,2
0,0.11599999666213989,72.8,-15.149999999999977,5.5,47.1,272.6,54.0,1469.8000000000002,3.250000000000057,12.350000000000023,4.9500000000000455,-31.74999999999997,24.900000000000002,-31.74999999999997,54.7,145.70000000000002,134.70000000000002,7.5,24.900000000000002,-34.74999999999997,72.10402712940001,-106.01263918480001,,,0.0,,,,,25
0,0.40799999237060547,116.4,26.55000000000001,14.9,36.5,80.9,18.0,816.9000000000001,21.650000000000034,43.650000000000034,36.25000000000006,15.450000000000045,35.4,36.25000000000006,26.0,49.900000000000006,0.30000000000000004,0.0,0.30000000000000004,7.150000000000034,24.220693987600008,48.387360197599996,,,0.0,,,,,44
0,0.12699999809265136,72.2,-14.749999999999943,6.1000000000000005,48.2,283.2,60.0,1494.3000000000002,3.8500000000000227,13.050000000000011,5.850000000000023,-31.649999999999977,32.0,-31.44999999999996,62.7,150.3,138.70000000000002,10.200000000000001,31.200000000000003,-35.14999999999998,71.9956937965,-115.93763914510001,,,0.0,,,,,102
0,0.37400000095367436,113.7,20.450000000000045,14.700000000000001,39.2,226.20000000000002,87.0,943.1,10.050000000000011,39.85000000000002,32.450000000000045,8.050000000000011,123.0,25.950000000000045,62.7,154.70000000000002,5.2,0.1,2.1,0.6500000000000341,31.56236062490001,65.7623601281,,,0.0,,,,,2
0,0.43000001907348634,108.5,21.650000000000034,12.600000000000001,29.200000000000003,36.6,13.0,634.9000000000001,13.250000000000057,35.85000000000002,29.350000000000023,13.250000000000057,24.6,29.350000000000023,9.5,24.6,0.1,0.0,0.1,6.650000000000034,30.67069396180001,22.612360300699997,,,0.0,,,,,31
0,0.24200000762939455,37.2,9.950000000000045,10.9,44.900000000000006,175.5,72.0,1291.7,-4.5499999999999545,33.35000000000002,26.350000000000023,-7.0499999999999545,53.800000000000004,23.750000000000057,19.400000000000002,56.900000000000006,27.8,5.0,17.400000000000002,-11.549999999999955,45.49569390250001,65.4206934628,,,0.0,,,,,34
0,0.34900000095367434,106.7,-4.449999999999989,12.200000000000001,34.9,859.6,102.0,807.7,5.750000000000057,10.450000000000045,5.750000000000057,-14.449999999999989,19.400000000000002,-13.749999999999943,218.9,562.5,562.5,5.1000000000000005,18.1,-24.44999999999996,29.56236063290001,92.2373600222,,,0.0,,,,,16
0,0.42500000000000004,113.5,27.250000000000057,14.9,35.1,43.400000000000006,6.0,745.3000000000001,23.350000000000023,43.35000000000002,36.05000000000007,17.05000000000001,15.5,35.25000000000006,13.600000000000001,28.3,0.8,0.0,0.7000000000000001,8.250000000000057,21.52069399840001,47.379026868299995,,,0.0,,,,,8
0,0.3710000038146973,72.4,23.950000000000045,14.0,37.7,20.700000000000003,2.0,868.7,14.650000000000034,41.450000000000045,34.650000000000034,12.350000000000023,8.0,34.650000000000034,4.2,8.9,1.2000000000000002,0.1,1.2000000000000002,3.750000000000057,28.55402730360001,6.387360365599996,,,0.0,,,,,75
0,0.2660000085830689,90.4,12.750000000000057,12.8,48.2,42.2,5.0,1319.1000000000001,28.150000000000034,34.55000000000007,28.150000000000034,-5.349999999999966,2.5,-5.349999999999966,9.8,25.400000000000002,25.400000000000002,0.7000000000000001,2.5,-13.649999999999977,40.68736058840001,85.56236004889999,,,0.0,,,,,15
0,0.44099998474121094,107.5,22.450000000000045,13.600000000000001,30.8,5.1000000000000005,0.0,686.0,14.750000000000057,35.85000000000002,30.450000000000045,13.150000000000034,2.5,30.450000000000045,1.4000000000000001,3.4000000000000004,0.0,0.0,0.0,5.050000000000011,26.904027310200007,23.429026964099997,,,0.0,,,,,31
0,0.12200000286102296,57.1,-13.849999999999966,5.9,48.6,440.0,49.0,1468.0,4.650000000000034,13.050000000000011,5.350000000000023,-31.549999999999955,44.6,-31.549999999999955,82.0,202.20000000000002,190.20000000000002,11.700000000000001,44.6,-35.549999999999955,67.30402714860001,-88.15430592290001,,,0.0,,,,,43
0,0.36600000858306886,104.80000000000001,20.250000000000057,13.5,37.0,117.4,45.0,875.2,10.550000000000011,38.150000000000034,31.350000000000023,8.850000000000023,67.9,29.850000000000023,26.5,72.5,0.4,0.0,0.30000000000000004,1.150000000000034,31.145693959900008,55.8540268344,,,0.0,,,,,2
0,0.2390000104904175,26.6,6.150000000000034,11.100000000000001,46.6,203.0,75.0,1373.3000000000002,-2.349999999999966,29.450000000000045,22.750000000000057,-12.449999999999989,39.1,-9.649999999999977,26.200000000000003,62.7,53.900000000000006,9.3,32.300000000000004,-17.149999999999977,47.99569389250001,86.5123600451,,,0.0,,,,,48
0,0.35000000000000003,58.0,22.05000000000001,13.200000000000001,37.7,43.800000000000004,10.0,864.1,12.950000000000045,40.650000000000034,33.25000000000006,10.950000000000045,13.9,33.25000000000006,6.800000000000001,16.8,2.0,0.30000000000000004,2.0,2.9500000000000455,30.462360629300008,-0.1459729416000073,,,0.0,,,,,18
0,0.34800000190734864,57.300000000000004,20.950000000000045,12.700000000000001,36.5,79.2,19.0,839.4000000000001,21.350000000000023,39.150000000000034,32.150000000000034,10.450000000000045,19.1,32.150000000000034,15.9,31.6,6.4,1.0,6.4,2.650000000000034,31.72069395760001,-0.44597294040000435,,,0.0,,,,,18
0,0.27999999523162844,48.7,15.150000000000034,10.8,38.6,145.1,80.0,1028.2,8.350000000000023,36.25000000000006,28.750000000000057,2.150000000000034,39.0,27.250000000000057,21.8,58.2,15.700000000000001,4.2,15.200000000000001,-2.349999999999966,40.32902725650001,54.3206935072,,,0.0,,,,,39
0,0.12200000286102296,52.2,-11.449999999999989,5.5,45.0,343.40000000000003,60.0,1352.3000000000002,0.35000000000002274,11.650000000000034,5.350000000000023,-28.94999999999996,35.1,-28.94999999999996,56.2,151.70000000000002,118.80000000000001,10.4,35.1,-33.349999999999966,67.5206938144,-76.65430596890002,,,0.0,,,,,50
0,0.5090000152587891,72.2,18.950000000000045,10.4,20.5,133.1,43.0,271.5,15.250000000000057,29.850000000000023,22.450000000000045,15.250000000000057,65.5,20.350000000000023,24.6,65.5,10.3,1.8,8.200000000000001,9.350000000000023,28.71236063630001,-10.404306233900005,,,0.0,,,,,4
